date,開盤價,最高價,最低價,收盤價,成交股數,成交金額,市值,大盤指數,SMA5,SMA20,SMA60,乖離率_SMA250,乖離率_SMA60,乖離率_SMA5,價格動量5,價格動量20,價格動量60,價格波動率,交易活絡度,MA反轉,融資使用率,當月營收,營收MA2,近3月營收,股價營收敏感度,上月營收,去年當月營收,上月比較增減,當月累計營收,去年累計營收,SMA5斜率,SMA20斜率,SMA60斜率,投信買賣超,投信買賣超佔比,營收月增率,黃金交叉,死亡交叉,投信影響力
2016/1/4,590,622,580,615,1471264,878440040,17221230000,12844.34,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,163339,166993.5,507916,,170648,100935,-4.28,1567454,969245,0.092920354,0.003852708,0.292768575,0,0,-4.28308565,FALSE,FALSE,0
2016/1/5,590,622,580,615,1471264,878440040,17221230000,12782.35,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,163339,166993.5,507916,,170648,100935,-4.28,1567454,969245,0.092920354,0.003852708,0.292768575,0,0,-4.28308565,FALSE,FALSE,0
2016/1/6,590,622,580,615,1471264,878440040,17221230000,12648.25,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,163339,166993.5,507916,,170648,100935,-4.28,1567454,969245,0.092920354,0.003852708,0.292768575,0,0,-4.28308565,FALSE,FALSE,0
2016/1/7,590,622,580,615,1471264,878440040,17221230000,12429.29,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,163339,166993.5,507916,,170648,100935,-4.28,1567454,969245,0.092920354,0.003852708,0.292768575,0,0,-4.28308565,FALSE,FALSE,0
2016/1/8,590,622,580,615,1471264,878440040,17221230000,12495.63,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,163339,166993.5,507916,,170648,100935,-4.28,1567454,969245,0.092920354,0.003852708,0.292768575,0,0,-4.28308565,FALSE,FALSE,0
2016/1/11,590,622,580,615,1471264,878440040,17221230000,12328.55,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/12,590,622,580,615,1471264,878440040,17221230000,12296.93,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/13,590,622,580,615,1471264,878440040,17221230000,12385.83,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/14,590,622,580,615,1471264,878440040,17221230000,12256.45,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/15,590,622,580,615,1471264,878440040,17221230000,12286.75,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/18,590,622,580,615,1471264,878440040,17221230000,12364.57,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/19,590,622,580,615,1471264,878440040,17221230000,12433.75,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/20,590,622,580,615,1471264,878440040,17221230000,12187.2,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/21,590,622,580,615,1471264,878440040,17221230000,12131.61,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/22,590,622,580,615,1471264,878440040,17221230000,12277.51,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/25,590,622,580,615,1471264,878440040,17221230000,12495.91,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/26,590,622,580,615,1471264,878440040,17221230000,12392.26,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/27,590,622,580,615,1471264,878440040,17221230000,12425.75,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/28,590,622,580,615,1471264,878440040,17221230000,12513.24,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/29,590,622,580,615,1471264,878440040,17221230000,12791.05,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/1/30,590,622,580,615,1471264,878440040,17221230000,12893.32,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/2/1,590,622,580,615,1471264,878440040,17221230000,12911.93,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/2/2,590,622,580,615,1471264,878440040,17221230000,12871.2,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/2/3,590,622,580,615,1471264,878440040,17221230000,12763.19,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/2/4,590,622,580,615,1471264,878440040,17221230000,12763.19,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,157695,160517,491682,,163339,95721,-3.45,1725149,1064966,0.092920354,0.003852708,0.292768575,0,0,-3.455390323,FALSE,FALSE,0
2016/2/15,590,622,580,615,1471264,878440040,17221230000,12768.75,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/16,590,622,580,615,1471264,878440040,17221230000,12999.16,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/17,590,622,580,615,1471264,878440040,17221230000,13002.6,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/18,590,622,580,615,1471264,878440040,17221230000,13161.56,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/19,590,622,580,615,1471264,878440040,17221230000,13177.98,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/22,590,622,580,615,1471264,878440040,17221230000,13180.58,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/23,590,622,580,615,1471264,878440040,17221230000,13193.18,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/24,590,622,580,615,1471264,878440040,17221230000,13111.21,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/25,590,622,580,615,1471264,878440040,17221230000,13242.6,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/26,590,622,580,615,1471264,878440040,17221230000,13314.3,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/27,590,622,580,615,1471264,878440040,17221230000,13314.3,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/2/28,590,622,580,615,1471264,878440040,17221230000,13314.3,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/1,590,622,580,615,1471264,878440040,17221230000,13432.27,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/2,590,622,580,615,1471264,878440040,17221230000,13524.65,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/3,590,622,580,615,1471264,878440040,17221230000,13631.89,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/4,590,622,580,615,1471264,878440040,17221230000,13682.17,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/5,590,622,580,615,1471264,878440040,17221230000,13682.17,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/7,590,622,580,615,1471264,878440040,17221230000,13707.48,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/8,590,622,580,615,1471264,878440040,17221230000,13715.02,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/9,590,622,580,615,1471264,878440040,17221230000,13667.22,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,167933,162814,488967,,157695,122263,6.49,167933,122263,0.092920354,0.003852708,0.292768575,0,0,6.4922794,FALSE,FALSE,0
2016/3/10,590,622,580,615,1471264,878440040,17221230000,13709.32,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/11,590,622,580,615,1471264,878440040,17221230000,13781.24,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/13,590,622,580,615,1471264,878440040,17221230000,13781.24,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/14,590,622,580,615,1471264,878440040,17221230000,13847.34,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/15,590,622,580,615,1471264,878440040,17221230000,13630.92,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/16,590,622,580,615,1471264,878440040,17221230000,13770.16,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/17,590,622,580,615,1471264,878440040,17221230000,13826.18,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/18,590,622,580,615,1471264,878440040,17221230000,13946.77,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/20,590,622,580,615,1471264,878440040,17221230000,13946.77,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/21,590,622,580,615,1471264,878440040,17221230000,13949.92,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/22,590,622,580,615,1471264,878440040,17221230000,13907.14,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/23,590,622,580,615,1471264,878440040,17221230000,13876.13,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/24,590,622,580,615,1471264,878440040,17221230000,13840.19,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,8.54E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/25,614,665,606,660,988272,631762160,18481320000,13779.38,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,5.35E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/26,614,665,606,660,988272,631762160,18481320000,13779.38,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,5.35E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/28,660,661,633,643,544840,353211920,18005286000,13756.4,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,3.03E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/29,640,648,591,600,912962,558982200,16801200000,13640.69,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,5.43E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/30,606,659,606,646,758919,482376998,18089292000,13830.15,632.8,674.85,688.2,0.359516012,0.017146178,0.020859671,0.020859671,0.009113136,0.017146178,0.043577386,4.20E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/3/31,651,666,639,651,490816,320001136,18229302000,13842.48,640,674.85,688.2,0.359516012,0.017146178,0.0171875,0.0171875,0.009113136,0.017146178,0.043577386,2.69E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,92000,0.187442952,-7.153448101,FALSE,FALSE,0.187161836
2016/4/1,658,680,650,680,568383,377236291,19041360000,13704.33,644,674.85,688.2,0.359516012,0.017146178,0.055900621,0.055900621,0.009113136,0.017146178,0.043577386,2.98E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,70000,0.123156393,-7.153448101,FALSE,FALSE,0.126180861
2016/4/6,676,731,665,725,852192,601135008,20301450000,13475.98,660.4,674.85,688.2,0.359516012,0.017146178,0.097819503,0.097819503,0.009113136,0.017146178,0.043577386,4.20E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,228000,0.267545342,-7.153448101,FALSE,FALSE,0.274979826
2016/4/7,725,736,694,710,415048,296567080,19881420000,13439.5,682.4,674.85,688.2,0.359516012,0.017146178,0.040445487,0.040445487,0.009113136,0.017146178,0.043577386,2.09E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,16000,0.038549758,-7.153448101,TRUE,FALSE,0.038304993
2016/4/8,700,708,681,692,447327,310655284,19377384000,13520.62,691.6,674.85,688.2,0.359516012,0.017146178,0.000578369,0.000578369,0.009113136,0.017146178,0.043577386,2.31E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/4/9,700,708,681,692,447327,310655284,19377384000,13520.62,691.6,674.85,688.2,0.359516012,0.017146178,0.000578369,0.000578369,0.009113136,0.017146178,0.043577386,2.31E-05,1.001111358,0,155920,161926.5,481548,,167933,99445,-7.15,323853,221708,0.092920354,0.003852708,0.292768575,0,0,-7.153448101,FALSE,FALSE,0
2016/4/11,700,706,686,706,314952,220110112,19769412000,13554,702.6,674.85,688.2,0.359516012,0.017146178,0.004839169,0.004839169,0.009113136,0.017146178,0.043577386,1.59E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,0.0978125,0.003852708,0.292768575,0,0,13.35749102,FALSE,FALSE,0
2016/4/12,709,710,665,680,629228,434195040,19041360000,13504.28,702.6,674.85,688.2,0.359516012,0.017146178,-0.03216624,-0.03216624,0.009113136,0.017146178,0.043577386,3.30E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,0.090993789,0.003852708,0.292768575,197000,0.313082062,13.35749102,FALSE,FALSE,0.308524943
2016/4/13,694,720,686,714,641812,454318520,19993428000,13695.67,700.4,674.85,688.2,0.359516012,0.017146178,0.019417476,0.019417476,0.009113136,0.017146178,0.043577386,3.21E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,0.060569352,0.003852708,0.292768575,16000,0.024929419,13.35749102,FALSE,FALSE,0.025145354
2016/4/14,717,735,705,720,597703,432191457,20161440000,13720.4,702.4,674.85,688.2,0.359516012,0.017146178,0.025056948,0.025056948,0.009113136,0.017146178,0.043577386,2.96E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,0.029308324,0.003852708,0.292768575,115000,0.19240325,13.35749102,FALSE,FALSE,0.19158176
2016/4/15,717,717,677,677,948113,653101066,18957354000,13772.14,699.4,674.85,688.2,0.359516012,0.017146178,-0.032027452,-0.032027452,0.009113136,0.017146178,0.043577386,5.00E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,0.011278195,0.003852708,0.292768575,38000,0.040079611,13.35749102,FALSE,FALSE,0.039390534
2016/4/18,670,686,670,676,253807,172474795,18929352000,13717.71,693.4,674.85,688.2,0.359516012,0.017146178,-0.025093741,-0.025093741,0.009113136,0.017146178,0.043577386,1.34E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,-0.013094221,0.003852708,0.292768575,5000,0.019700008,13.35749102,FALSE,FALSE,0.019597066
2016/4/19,686,686,651,672,534878,357767406,18817344000,13666.6,691.8,674.85,688.2,0.359516012,0.017146178,-0.028620989,-0.028620989,0.009113136,0.017146178,0.043577386,2.84E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,-0.015371477,0.003852708,0.292768575,65000,0.121523039,13.35749102,FALSE,FALSE,0.122090496
2016/4/20,672,673,657,659,339522,224976520,18453318000,13477.84,680.8,674.85,688.2,0.359516012,0.017146178,-0.032021152,-0.032021152,0.009113136,0.017146178,0.043577386,1.84E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,-0.027984009,0.003852708,0.292768575,19000,0.055961028,13.35749102,FALSE,FALSE,0.055654697
2016/4/21,667,701,666,690,721466,495518540,19321380000,13563.59,674.8,674.85,688.2,0.359516012,0.017146178,0.022525193,0.022525193,0.009113136,0.017146178,0.043577386,3.73E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,-0.03929385,0.003852708,0.292768575,49000,0.067917268,13.35749102,FALSE,TRUE,0.068231554
2016/4/22,689,693,671,681,270466,184189346,19069362000,13511.51,675.6,674.85,688.2,0.359516012,0.017146178,0.007992895,0.007992895,0.009113136,0.017146178,0.043577386,1.42E-05,1.001111358,0,176747,166333.5,500600,,155920,107828,13.35,500600,329535,-0.034029168,0.003852708,0.292768575,19000,0.070249126,13.35749102,TRUE,FALSE,0.070248363
